pair_ID	sentence_A	sentence_B	relatedness_score	entailment_judgment
7086	A group of football players is running in the field	A group of football players is standing still in the field	4.2	NEUTRAL
4219	A lemur is eating quickly	A lemur is eating	4.8	ENTAILMENT
5531	A woman is cutting tofu	A woman is chopping onions	2.9	NEUTRAL
2369	A man is playing the guitar	There is no man playing the guitar	3.4	CONTRADICTION
7542	A football player in a purple jersey is running with the ball for a touchdown	A person playing football is running past an official carrying a football	4.1	NEUTRAL
4966	A woman is slicing a fish	There is no woman slicing a fish	2.7	CONTRADICTION
3313	The south African plane is flying in a blue sky	An airplane is being stationed on the ground	2.3	NEUTRAL
6758	A big brown dog and a small grey dog are standing on a rocky surface	The brown dog is sniffing the back of a small black dog	3.3	NEUTRAL
1065	There is no person riding a motorbike in the event related to motocross	The person is riding a motorbike on a sandy track	3.565	NEUTRAL
5941	The man is standing on a rocky mountain and gray clouds are in the background	The man is standing on a mountain, which is rocky, and gray clouds are in the background	4.7	ENTAILMENT
8982	The rider is biking in the rain and wearing a red jacket	A cyclist is biking in a snowy forest at night	3	NEUTRAL
7054	A female wearing pink gloves and a brown jacket is smiling in the snow	A young Asian woman with pink gloves is standing in the snow	4	NEUTRAL
9708	A black and white dog is carrying a small stick on the green grass	A black and white dog is carrying a huge stick on the green grass	4	NEUTRAL
3508	A woman is chopping up garlic	Garlic is being diced by the woman	4.8	ENTAILMENT
6362	A woman in a red dress is putting away an instrument	The woman in a red costume is leaning against a brick wall and playing an instrument	3.1	NEUTRAL
9129	A woman is wearing a colorful shirt and a lot of jewelry	A girl with Indian clothing and henna on her hand is going through paperwork	2.55	NEUTRAL
2339	A thin lady is piecing together oriental carrot cuts	The oriental lady is cutting a carrot into thin pieces	3.1	NEUTRAL
5314	A girl is playing a flute	A boy is playing a wind instrument	3.1	NEUTRAL
8983	A cyclist is biking in a snowy forest at night	The rider is biking in the snow and wearing a red jacket	3.8	NEUTRAL
3799	A person is packing a zucchini	A woman is scrubbing a zucchini with a vegetable brush	2.7	NEUTRAL
2226	A woman is tapping her fingers nervously	A woman is tapping her fingers	4.6	ENTAILMENT
3019	Three young girls are dancing in the room	Some teenage girls are dancing for the camera	3.7	NEUTRAL
7987	The man surrounded by photographers is wearing a gray suit and glasses	A man in a suit is not being surrounded by photographers	3.6	CONTRADICTION
8794	A girl is jumping rope on a sidewalk near a parking garage	A girl is skipping rope on a sidewalk	4.3	ENTAILMENT
604	A young lady with light brown hair is wearing a red necklace, a sweatshirt and earrings and is smiling	There is no young lady with light brown hair wearing a red necklace, a sweatshirt and earrings and smiling	3.7	CONTRADICTION
4634	A man is playing a harp	A harp is being played by a man	4.9	ENTAILMENT
6692	A group of kids is playing on a colorful structure	There is no one climbing on the grotto with a pink interior	1.8	NEUTRAL
3228	There is no boy walking across a bridge	A man is walking slowly across a rope bridge	2.7	NEUTRAL
5148	A man is buttering a piece of bread	A woman is buttering a piece of bread	3.5	NEUTRAL
1563	A man is picking up a tree	A man is dropping a tree	3.5	NEUTRAL
8486	A bicyclist is jumping on a pyramid-shaped ramp	A young man on a bmx bicycle is jumping off a masonry pyramid	4.2	ENTAILMENT
8996	A white hat is being worn by a boy which is running on the beach	A boy is wearing a white hat and is running on the beach	5	ENTAILMENT
3602	The man is doing floor exercises	A man is lazing	2.3	NEUTRAL
9200	A lady is standing on the street and is surrounded by school children	A man in blue jeans is standing in front of a group of children beside a stone built house	2	NEUTRAL
4707	A group of men is playing soccer on the beach	A group of boys is playing soccer on the beach	4.4	NEUTRAL
6866	A golden dog is running through a field of tall grass	There is no brown dog running through tall green grass	4	NEUTRAL
9039	Two dogs are playing on a rocky beach	A black dog is approaching a golden dog on pebbly beach	3.6	NEUTRAL
2005	A man is parking a motorbike	A man is riding a motorbike	3.3	NEUTRAL
4114	There is no man eating food	A man is eating a pizza	3.2	CONTRADICTION
2235	A dog is pushing a toddler into a rain puddle	A dog is pushing a toddler into a puddle of rain	4.9	ENTAILMENT
500	A black person is running along a white stand and a dog barks behind him	A little dog is sprinting and its owner is trying to catch it	2.5	NEUTRAL
6981	The family is posing by a mantel and a Christmas tree	A family is posing by the mantel and the Christmas tree	5	ENTAILMENT
6701	A group of people is sitting on both sides of a red stone structure	The group of people is not sitting on the ground outside a monument	3.2	NEUTRAL
8564	A man with no hat is standing outside of a green jeep	A man is standing on a dirt hill next to a black jeep	3.4	NEUTRAL
8105	A topless woman is being smeared with brown substance and a nobody is in the background	A topless woman is being covered in mud	4	NEUTRAL
8360	Several people are sitting at small tables in a darkened room	People are sitting at square tables in a red room	3.2	NEUTRAL
3788	A woman is playing the keyboard and a man is dancing	A woman is dancing on a stage	3	NEUTRAL
4458	The rhino is grazing on the grass	A animal is grazing in a field	4.1	ENTAILMENT
996	There is no adult in the amphitheater talking to a boy	The man and the boy are standing at the bottom of the stairs, which are outdoors	2.2	NEUTRAL
5340	The man is adding seasoning to the water in a bowl	The man is seasoning the meat	3	NEUTRAL
1921	The windows are being cleaned by a man	The man is driving a car	1.4	NEUTRAL
9609	There is no dog standing on one leg and is waiting for a soccer ball	A black and white dog is jumping for a ball	3	NEUTRAL
1866	The parrot is talking into the microphone	There is no parrot speaking	3.5	CONTRADICTION
2037	The person is practicing the guitar	The guitar is being sold by a lady	2	NEUTRAL
9467	A young boy is sitting in a bathing suit and waiting for the next race	A young swimmer is sitting in a bathing suit and waiting for the next race	4.8	ENTAILMENT
4662	There is no woman cutting a potato	A woman is cutting a potato	3.6	CONTRADICTION
5586	There is no dog barking at a ball	A dog is swimming after a tennis ball	2.8	NEUTRAL
3776	The woman is picking up and holding a baby kangaroo	A woman is picking up and holding a baby kangaroo in her arms	4.6	ENTAILMENT
703	Two large persons are sitting on a park bench and they have a bottle of soda between them	Two large persons are standing near a park bench and they have nothing between them	4.1	CONTRADICTION
2890	The man is lifting barbells	A man is lifting barbells	4.9	ENTAILMENT
8504	The man is going into the water	The person is going into the water	4.5	ENTAILMENT
7389	A child is swimming underwater in a pool	A child is swimming on the water's surface in a pool	3.2	NEUTRAL
4354	A jet is not flying	A jet is flying	2.4	CONTRADICTION
93	A lone biker is jumping in the air	A man is jumping into a full pool	1.7	NEUTRAL
2327	A person is eating a cut onion	A person is cutting an onion	3.6	NEUTRAL
4985	A woman is frying something	A horse is being ridden by a woman	1.4	NEUTRAL
3915	The women are not dancing outside	The women are dancing outside	3.3	CONTRADICTION
1712	A man is slicing an onion	An onion is being sliced by a man	4.9	ENTAILMENT
1050	A dog, which is small, is playing on the green grass	A small kid is playing with a green toy dog on the grass	2.8	NEUTRAL
233	Three Asian kids are dancing and a man is looking	An Asian man is dancing and three kids are looking	3.7	NEUTRAL
7044	The rider on the blue and black motocross bike is not wearing the pants	A biker with a blue jacket, black pants and a white helmet is driving on dirt and people are watching	3.2	NEUTRAL
7580	The bunch of men are playing rugby on a muddy field	Rugby is being played by some men	4.5	ENTAILMENT
9095	A grey dog is bouncing a soccer ball on its head in a grass field	A grey dog is bouncing a tennis ball on its head in a grass field	3.9	CONTRADICTION
6197	A group of Asian girls are standing by themselves	Two girls are laughing and other girls are watching them	2.1	NEUTRAL
6405	The dark skinned male is standing on one hand in front of a yellow building	The dark skinned male is not standing on one hand in front of a yellow building	4	CONTRADICTION
2594	A tiger is walking around aimlessly	A tiger is sitting	3.4	NEUTRAL
4601	There is no man singing and playing a guitar	A man is singing and playing a guitar	3.5	CONTRADICTION
7726	A boy under an umbrella is being held by his father who is wearing a blue coat	A boy, who is wearing a blue coat, is being held by his father under an umbrella 	4.3	NEUTRAL
2821	A woman is carefully pouring a mixture into a bowl and mixing it	A woman is preparing an egg in a skillet	2.4	NEUTRAL
8058	A young boy is wearing a blue patterned swim suit, a black and yellow swim cap and has blue swim goggles on her head	A young girl is wearing a blue patterned swim suit, a black and yellow swim cap and has blue swimming goggles on her head	3.9	NEUTRAL
522	A woman who is wearing a pink boa is riding a bicycle down a bridge built for pedestrians	The woman wearing silver pants, pink bellbottoms and a pink scarf isn't riding a bike	2.6	NEUTRAL
9066	A white dog is standing on a grassy hillside	A dog is standing on the side of a mountain	3.5	NEUTRAL
8179	A brown and white dog is jumping over a red, yellow and white hurdle	A large brown cat is jumping over a red hurdle	2.8	NEUTRAL
1479	The deer is jumping over the low fence	A deer is jumping over a cyclone fence	3.8	NEUTRAL
1244	A man is slicing a red tomato	A woman is slicing a tomato	3.1	NEUTRAL
4731	A man is fitting a silencer to a pistol	There is no man fitting a silencer to a pistol	3.4	CONTRADICTION
2311	Someone is nailing a camera lens with loud bangs	Someone is banging a camera lens against a nail	4.1	NEUTRAL
6997	An opponent is tackling a soccer player	A soccer player is being tackled by his opponent	4.9	ENTAILMENT
6358	The woman in a red costume is leaning against a brick wall and playing an instrument	The woman in a red costume is not leaning against a brick wall and is not playing an instrument	3.2	CONTRADICTION
9752	A dog is running on concrete and is holding a blue ball	A dog is running on concrete and is holding a ball	4.7	ENTAILMENT
2078	A woman is beating two eggs in a bowl and using a whisk made of wire	One woman is beating two eggs in the bowl and using a whisk made of wire	5	ENTAILMENT
780	A woman, who is old, is near a white dog	A woman and a dog are sitting on a tree stump	3.1	NEUTRAL
232	Three Asian kids are dancing and a man is looking	Three Asian kids are dancing and there is no man looking	3.9	CONTRADICTION
3291	A woman is putting away carrots	A woman is coating a pork chop	1.7	NEUTRAL
6729	A kid in orange is playing outside with a snowball	A snow ball is being made by a child	3.3	NEUTRAL
1814	The person isn't dicing up an orange pepper	The person is dicing up a pepper which is orange	3.3	CONTRADICTION
7999	Children in swimming suits are not playing in the water	The kids are wearing bathing suits and water is splashing around	3.1	NEUTRAL
876	An ice skating rink placed outdoors is full of people	A lot of people are in an ice skating park	4.5	ENTAILMENT
219	There is no girl in white dancing	A girl in white is dancing	4.2	CONTRADICTION
7309	The man in the straw hat is smoking a cigarette	A person is wearing a straw hat and smoking a cigarette	4.7	ENTAILMENT
3739	Swimmers are racing in a lake	Several jumpers are swimming in the water	3.165	NEUTRAL
2217	Someone is falling off a horse	A horse is falling on someone	2.9	NEUTRAL
5389	A man is playing the drums	A man is playing the guitar	3.7	NEUTRAL
5521	A man is erasing some figures	A man is drawing on a digital dry erase board	3	NEUTRAL
9591	The girl is painting a coverall blue	The lady is holding the paintbrush next to the artist's easel 	2.4	NEUTRAL
4788	An elephant is being ridden by a woman	A woman is opening a soda and drinking it	1	NEUTRAL
4686	A woman is not slicing garlic	A woman is slicing an onion	3.5	NEUTRAL
6816	One person is riding a bicycle in the sand beside the ocean	A man on a bicycle is riding on the beach	3.9	NEUTRAL
1670	A boat is sailing peacefully over the water	The guitar is being played by a man	1	NEUTRAL
5387	The drums are being played by a man	A man is playing the guitar	2.9	NEUTRAL
3699	A woman is putting on eyeshadow	Eyeshadow is being put on by a woman	5	ENTAILMENT
5501	There is no woman firing a rifle	A woman is firing a rifle	3.5	CONTRADICTION
6748	Two people in two chairs are talking	Two people in two chairs are reading	3.9	NEUTRAL
485	Two cats are playing with a red ball	Two daschunds are playing with a red ball	3.3	NEUTRAL
84	People wearing costumes are gathering in a forest and are looking in the same direction	The little girl is looking at a man in costume	3	NEUTRAL
7119	A little boy in red clothes is jumping into the air	A child in a red outfit is dangerously jumping on a trampoline	4	NEUTRAL
3221	A boy is fearfully walking across a bridge	A boy is walking across a bridge	4.7	ENTAILMENT
309	A nude crowd in body paint is walking in front of a lady 	A young, topless woman is covered in paint	3	NEUTRAL
6360	The woman in a red costume is not leaning against a brick wall and is not playing an instrument	A woman in a red dress is playing an instrument	3.9	NEUTRAL
7653	A little boy is wearing a green soccer strip and is running on the grass	A child in a green and white sports uniform is resting on the grass	3.4	NEUTRAL
1646	The girl is recklessly jumping onto a car	One young lady is jumping on the car	4.4	ENTAILMENT
1294	A cat is stuck on a moving ceiling fan	There is no cat swinging on a fan	2.8	CONTRADICTION
1503	Three boys in karate costumes aren't fighting	Three boys in karate costumes are fighting	3.3	CONTRADICTION
6122	A black and white dog is holding a baseball in its mouth	A brown and white dog is holding a baseball in its mouth	3.4	NEUTRAL
950	Two young kids are eating corndogs	Two young children are eating corndogs	4.9	ENTAILMENT
265	The brown horse is very near a red barrel at the rodeo	The brown horse is near a red barrel at the rodeo	4.8	ENTAILMENT
1777	A boy is happily playing the piano	A piano is being played by a man	3.8	NEUTRAL
1008	The Jockeys are riding horses on the field, which is completely green	The Jockeys are racing horses on the field, which is completely green	4.7	ENTAILMENT
6923	There is no man holding a sign and seeking money	A bearded man is standing by a shopping cart and is holding a cardboard sign	3.4	NEUTRAL
7434	A man is sitting on a train and resting his hand against his face	A man is standing on a train and resting his hand on his lap	3.4	NEUTRAL
1927	The woman is pouring oil into a skillet	The skillet is being oiled by a woman who is pouring some water	3.5	NEUTRAL
5049	A man is not cutting an onion	A man is cutting an onion	4.2	CONTRADICTION
4880	A person is stirring vegetables in a pot	A person is stirring vegetables in a bowl	4.3	ENTAILMENT
4272	A man is quickly chopping some mushrooms with a knife	A person is quickly chopping mushrooms with a knife	4.4	ENTAILMENT
6884	The large brown dog is running outside in the dirt	A dog is sitting by a fence on a dirt track	2.8	NEUTRAL
422	Two men are holding fishing poles and fishing tackle	Two men are holding fishing poles	4.3	ENTAILMENT
5142	A man is having fun with water	A man is doing a card trick	1.1	NEUTRAL
9860	Cereal is being eaten by the man	The boy and the girl are playing and wearing arm floats	1	NEUTRAL
1765	A boy is happily playing the piano	One boy is happily playing a piano	5	ENTAILMENT
7959	Two football players are scrambling for the ball on the court	A basketball player is on the court floor and another one is grabbing the ball	2.5	NEUTRAL
2891	The man is lifting barbells	The man is lowering barbells	4	NEUTRAL
1955	The singer is leaving the band	The band is singing 	2.9	NEUTRAL
5988	The white bird is landing swiftly in the water	A large white crane is flying near the water	3.5	NEUTRAL
7090	The crowd is not watching a football game	A group of football players is running in the field	2.7	NEUTRAL
9731	The motorcycle racer is riding a red and black bike	A man is leaning on a racing motorcycle	2.7	NEUTRAL
9942	A black and brown cat is eyeing a fly	The man is eating cereal	1	NEUTRAL
6740	The people are not sitting on a bench in front of a restaurant	Three people are sitting on a bench under some palm trees	3.2	NEUTRAL
1772	A boy is happily playing the piano	A piano isn't being played by a man	3.3	NEUTRAL
2362	A person is burning some cameras with a blow torch	The tall person is setting fire to the cameras	3.8	NEUTRAL
65	Two angels are making snow on the lying children	Two children are lying in the snow and are making snow angels	2.9	NEUTRAL
6215	There is no man on a boat in front of the sunset	A man is on a boat in front of the sunset	3.2	CONTRADICTION
4486	The boy is not playing the piano	The woman is pouring oil into the pan	1	NEUTRAL
8578	A dog is rolling on the ground	A dog is sleeping on the ground	3.8	NEUTRAL
697	A dog in the backyard is carrying black fur in a basket in its mouth.	A dog next to a tree, which is probably a pine, is biting a bucket	3.4	NEUTRAL
7350	A climber is parking with the children by a small statue	Small children are climbing a statue in a park	2.6	NEUTRAL
4412	There are no people flipping the tires of a tractor	Two men are competing in a tire rolling race	2.4	NEUTRAL
9445	A woman wearing a blue shirt and high heels is standing on the sidewalk next to a man	A man and a woman are jumping on the curb	2.6	NEUTRAL
7925	Four athletes are with a man in a crowded stadium	Four athletes are with a person in a crowded stadium	4.7	ENTAILMENT
6246	A brown dog is sitting down	A malnourished looking dog is standing on its hind legs and preparing to jump	2.5	NEUTRAL
8050	Two people are carrying colorful baskets and blankets and walking near a building	Two people are walking with laden baskets and colorful blankets	4.3	NEUTRAL
4805	A dog's tail is being pulled by a monkey	A monkey is pulling a dog's tail	4.9	ENTAILMENT
1415	Some men are sawing	There are no men sawing	3.9	CONTRADICTION
9113	Two children are playing soccer in the park	Two children are not playing soccer in the park	3.4	CONTRADICTION
989	The man and the boy are standing at the bottom of the stairs, which are outdoors	A man and a boy are standing at the bottom of some stairs, which are outdoors	5	ENTAILMENT
4346	A man is eating a banana	Someone is removing the peel of a banana	4	NEUTRAL
7731	A child is experiencing a new world	A boy under an umbrella is being held by his father who is wearing a coat dyed in blue	1.8	NEUTRAL
9423	No dog is in the sand that is blowing in the wind	A dog is in the sand that is blowing in the wind	4.1	CONTRADICTION
7755	A man and a woman are walking down the street of a city	A man and a woman are walking down a city street	4.8	ENTAILMENT
9632	The man is swimming in a body of water near a waterfall	The man is standing in a body of water near a waterfall	4	NEUTRAL
8873	A boy is sitting on the ground	A boy is sitting in a seat	3.7	NEUTRAL
2961	The man is eating a banana by a tree	A banana is being eaten by a man	4.7	ENTAILMENT
3218	A kitten is playing with a toy made of blue rope	The kitten is playing with a toy	4.6	ENTAILMENT
690	A dog next to a tree, which is probably a pine, is dropping a bucket	A dog next to a tree, which is probably a pine, is biting a bucket	3.4	NEUTRAL
9110	A boy next to some buckets of rags is holding an object	A young white child is not standing on the edge of a body of water near some buckets	2.2	NEUTRAL
8028	A tan skinned kid is looking at the camera	A tan skinned child is looking at the camera	4.8	ENTAILMENT
6721	A dead bird is near a black man sitting on a tree	The black bird is sitting in a leafless tree	2.8	NEUTRAL
9242	The man in blue is posing for a picture next to a vehicle	A man is standing at the wheel of a classic American car that has its door and trunk open	3.2	NEUTRAL
8571	A large dog and a small dog are standing next to the kitchen counter and are investigating	A large dog and a small dog is standing on the kitchen counter and investigate	4.4	ENTAILMENT
9657	A dog is running on the sand and chasing a ball	A brown and white dog is biting a dirty tennis ball in a dirt field	3.4	NEUTRAL
2436	A man is idling	A man is playing the keyboard with his nose	1.8	NEUTRAL
2967	A large green ball is hitting a potato	A large green colored ball is hitting a potato	4.8	ENTAILMENT
4021	The woman is picking up a kangaroo that is little	The woman is picking up the kangaroo	4.6	ENTAILMENT
2783	The woman is not walking the dog	The woman is walking the dog	3.8	CONTRADICTION
2404	The lady is slicing a tomato	There is no one cutting a tomato	3	CONTRADICTION
7432	A red dog is jumping and catching a tennis ball in its mouth	A tan dog is jumping up and catching a tennis ball	3.9	NEUTRAL
9285	A man is skiing down a hill and over a red obstacle	A man is skiing down a hill and jumping a red obstacle	4.4	ENTAILMENT
8449	Two women are standing together and one is looking through binoculars	Two men are looking out and one is holding binoculars	2.7	NEUTRAL
9385	A kid is splashing in the pool	A kid is splashing in the ocean	4.1	NEUTRAL
377	A man is sitting on a chair and rubbing his eyes	A man with tattoos is lounging on a couch and is looking for a pencil	2.1	NEUTRAL
9982	People are walking across a rope bridge over a rocky stream	The man is eating potato slices	1	NEUTRAL
9439	A man and a woman are jumping on the curb	A man and a woman are standing on the curb	3.8	NEUTRAL
224	A girl in white is dancing	The blond girl is dancing behind the sound equipment	3.3	NEUTRAL
6375	The man is wearing a wetsuit and is riding a surfboard	The person is wearing a wetsuit and is riding a surfboard	4.5	ENTAILMENT
8858	A red sled is being held by a little girl in a green coat and a boy walking in the snow	A little girl in a green coat and a boy holding a red sled are walking in the snow	4.2	ENTAILMENT
8952	A woman in a bikini is pulling a dog on a leash at the beach	A woman is standing at the beach with an animal on a leash	3.815	NEUTRAL
5642	Someone is stirring a pot of chili with a spoon	A pot of chili is being stirred by someone with a spoon	5	ENTAILMENT
2240	A dog is pushing a toddler into a rain puddle	A boy is being knocked into the water by the dog	4	NEUTRAL
2553	A little girl is playing the piano	There is no little girl playing a grand piano on stage	3.6	NEUTRAL
5584	A dog is barking at a ball	A cat is swimming after a tennis ball	2.2	NEUTRAL
3917	The women are not dancing outside	A group of people are dancing	3.3	NEUTRAL
5568	There is no girl riding a horse	The girl is trotting on the horse	3.3	CONTRADICTION
4611	A man is driving a car	A man is driving a vehicle	4.7	ENTAILMENT
4414	Two people in a race are flipping the tires of a tractor	Two women are competing in a tire rolling race	3.8	NEUTRAL
4852	A band is not playing some instruments	A band is playing some instruments	3.8	CONTRADICTION
260	There is no hiker dancing on top of the mountain	A man is on a rock high above some trees and is standing in a strange position	2.4	NEUTRAL
2721	The man is kick boxing with a trainer	A karate practitioner is kicking at another man who is wearing protective boxing gloves	4	NEUTRAL
6250	A policeman is sitting tiredly on a motorcycle	A policeman is sitting on a motorcycle	4.6	ENTAILMENT
5324	Someone is playing piano	A keyboard is being played by a person	3.8	NEUTRAL
8134	Several young people are posing for a photo and holding beers	A group of people is holding food and pointing at the camera	3.3	NEUTRAL
8917	A man and a woman are sitting in front of an art gallery and are looking at a map	A couple is looking at a map	4.4	ENTAILMENT
5227	A dog is looking at a store counter	A dog is looking around	3.9	NEUTRAL
1191	A man and a woman are walking together through the woods	A man and a woman are walking through a desert area	3.8	NEUTRAL
6978	A man in a red uniform is making a jump in a dirt bike race	A man is participating in a bmx race	3.6	NEUTRAL
5643	Nobody is stirring a pot of chili with a spoon	Someone is stirring a pot of chili with a spoon	3.7	CONTRADICTION
7764	People are walking through a crowded street	A man and a woman are idling in a city street	2.8	NEUTRAL
1615	No snake is being fed a mouse by a man	The man is cautiously feeding a mouse to the snake	3.4	CONTRADICTION
6568	A woman is wearing a blue helmet and is riding a bicycle in a parking lot	A woman is parking a blue bicycle and is wearing lots of riding helmets	3.1	NEUTRAL
7548	The young girl in blue is jumping in the air	A young girl in blue is jumping in the air	5	ENTAILMENT
5794	A man is slicing a fish	A fish is being cut by a man	4.4	ENTAILMENT
8024	A dog is playing on the green grass	A brown and white cat is playing on the grass	3.3	NEUTRAL
4013	The woman is picking up a baby kangaroo	The woman is not picking up a baby kangaroo	3	CONTRADICTION
40	The player is dunking the basketball into the net and a crowd is in background	A man with a jersey is dunking the ball at a basketball game	3.8	NEUTRAL
8924	A little dog is running on the sand	No little dog is running on the sand	2.5	CONTRADICTION
3192	A woman is slicing a carrot	There is no man slicing a tomato	2.1	NEUTRAL
5125	A person is playing a piano	There is no person slicing a potato	1.1	NEUTRAL
9998	The man is singing heartily and playing the guitar	A bicyclist is holding a bike over his head in a group of people	1	NEUTRAL
7505	A person is wearing a red jacket and holding a beer	The woman is wearing a red jacket and holding a glass in front of the man in a white t-shirt	3.3	NEUTRAL
5503	There is no woman firing a rifle	A woman is cutting a lemon	1	NEUTRAL
7454	The little girl is swinging and the woman is standing behind her	A small child is showing excitement on a swing set at the park	2.9	NEUTRAL
449	A lady is surfing and riding a wave	A blonds girl is surfing	3.6	NEUTRAL
2818	A woman is preparing a skillet for the eggs	A woman is preparing an egg in a skillet	3.7	NEUTRAL
6161	A boy and a girl in swimsuits are wearing arm floats	A boy and a girl in swimsuits are wearing floats for their arms	4.9	ENTAILMENT
9805	The girl, who is little, is swinging and the woman is standing behind	A red dog is jumping and catching a tennis ball in its mouth	1.2	NEUTRAL
254	A hiker is on top of the mountain and is dancing	There is no hiker dancing on top of the mountain	3.2	CONTRADICTION
3072	A person is brushing a cat	Nobody is brushing a cat	3.6	CONTRADICTION
3049	A man is jumping onto a low wall	A man is standing in front of a wall	3	NEUTRAL
693	A dog which is furry and black is in a back yard and is carrying a basket in its mouth	There is no dog which is furry and black in a back yard carrying a basket in its mouth.	3.7	CONTRADICTION
3762	A person is throwing a cat at the ceiling	A person is taking a cat down from the ceiling	2.7	NEUTRAL
973	A horse is tossing the cowboy wearing pants of blue and red color	The cowboy in blue and red pants is being tossed by a horse	4.9	ENTAILMENT
1228	A man is slicing a red tomato	A man is slicing a bun	3.2	NEUTRAL
4911	A cat is walking on a hardwood floor	A baby is toddling happily	1.2	NEUTRAL
4002	A man is climbing a rope	A man is coming down a rope	4.3	NEUTRAL
4820	A person is cutting some ginger	There is no person slicing an onion	2.9	NEUTRAL
9584	The woman is holding the paintbrush next to the artist's easel 	The lady is holding the paintbrush next to the artist's easel 	4.9	ENTAILMENT
9011	A man in a white hat is touching a cardboard box	A man in a black hat is reaching for a box	4.2	NEUTRAL
1659	One woman is peeling a potato	The potato isn't being peeled by a woman	3.6	CONTRADICTION
747	The bride and the groom are arriving after the wedding	A married couple is walking down the aisle	4	NEUTRAL
4168	The man is erasing the drawing on the board	The girl is erasing the other man's work from the board	3.6	NEUTRAL
8314	A young girl with painted face is standing next to some other children	Kids are not dressed in costumes and playing a game	2.9	NEUTRAL
1721	An onion is being cut by a man	A man is eating onion slices	3.2	NEUTRAL
7082	The crowd is watching a football game	A football game is being watched by the crowd	5	ENTAILMENT
5938	Vegetables are being put into a pot by a man	Someone is pouring ingredients into a pot	4	ENTAILMENT
126	Five children are standing in a wooden hut	Five kids are standing close together and one kid has a gun	2.7	NEUTRAL
7009	There is no white dog standing on the leaves on the ground	A white dog is standing on the leaves on the ground	4.3	CONTRADICTION
7208	A dog with a blue blanket is running through the grass	A dog with a muzzle and a blue jacket is resting in the yard	2.7	NEUTRAL
7374	A man is standing on the top of the rocks with clouds behind them	Somebody is standing on a mountain top	3.1	NEUTRAL
7896	A white race car is driving through a puddle	A white racing vehicle is driving through a puddle	4.635	ENTAILMENT
5351	A man is playing a large flute	A flute is being played by a man	4.4	ENTAILMENT
9274	Two dogs and two people are walking in the woods	Two dogs and two people are walking in a wood	4.5	ENTAILMENT
9795	A man is playing a violin	A woman is cutting a white onion	1	NEUTRAL
5496	A woman is cutting broccoli	There is no man cutting tomatoes	1.9	NEUTRAL
2518	Four people are floating on a raft	Nobody is floating on a raft	4.15	CONTRADICTION
1783	A cheetah is chasing its prey across a field	The cheetah is running quickly behind its prey	4.4	NEUTRAL
1994	A girl is playing the guitar	One man is intensely playing a guitar	3.2	NEUTRAL
4685	A woman is cutting garlic	A woman is slicing an onion	2.9	NEUTRAL
5133	A man is sprinkling shredded cheese on a pizza	A man is putting seasoning on a pizza	3.6	NEUTRAL
1179	A woman is boiling shrimps	A woman is arranging her hair	1.2	NEUTRAL
1417	Men are sawing logs	There are no men sawing	3.9	CONTRADICTION
1547	Mimes are performing on a small stage	Mimes are performing on a stage	4.8	ENTAILMENT
1963	A woman is putting on makeup carefully	The band is singing 	1	NEUTRAL
3121	There is no woman using an eye pencil and applying eye liner to her eyelid	A woman is using an eye pencil and is applying eye liner to her eyelid	3.8	CONTRADICTION
9691	A cyclist is performing a jump on a bicycle	A bicyclist is performing a trick over wall full of graffiti	3.8	NEUTRAL
7859	A person is riding a dirt bike up a dirt hill	A person is riding a dirt bike down a dirt hill	4	NEUTRAL
1861	The microphone in front of the talking parrot is being muted	The parrot is talking into the microphone	4	NEUTRAL
2703	A person is boiling noodles	There is no person boiling noodles	3.8	CONTRADICTION
8876	A dog is catching a black frisbee	A dog is biting a black frisbee	4.1	NEUTRAL
6996	Two boys are wearing brown shirts and are tugging at a rope on a wooden platform	Two twin preteen boys are dueling with sticks	2.6	NEUTRAL
3548	A man is talking	A man is dancing	2.7	NEUTRAL
9863	A person in a black jacket is doing tricks on a motorbike	The girl, who is little, is carefully combing her hair into a pony tail	1.3	NEUTRAL
5349	A large flute is being played by a man	A man is playing a flute	4.3	ENTAILMENT
2450	A baby rhino is walking around a pen with its mother	A baby rhino and its mother are standing in a pen	3.6	NEUTRAL
6310	A woman is playing with two young boys at a park	A lady is standing near three children	3	NEUTRAL
5902	A man and a woman are driving down the street in a jeep	A man and a woman are driving down the road in a car	4.3	ENTAILMENT
6901	A young man with brown hair and shades is sitting in front of some cans of soda	The man with brown hair is wearing sunglasses and is sitting at a table with cans of soda and other drinks	4.1	NEUTRAL
7099	An oriental man and two women are facing a camera	The group of people is standing together and looking at the camera	3.8	ENTAILMENT
603	A young lady with light brown hair is wearing a red necklace, a sweatshirt and earrings and is smiling	A lady of young age, with light brown hair, is wearing a red necklace, a sweatshirt and earrings and is smiling	5	ENTAILMENT
5346	There is no man playing a flute	A man is playing a flute	3	CONTRADICTION
6563	Two people are looking at a gold statue	Two young men are playing outside near a golden statue	3.3	NEUTRAL
7963	The black llama is curiously looking at the white dogs	The white dogs are looking curiously at the black llama	4.1	NEUTRAL
2130	A small boy is scolding a dog	A small boy is playing with a dog	3.4	NEUTRAL
2314	The man is hammering a nail with a camera	The camera man is nailing a hammer to the wall	3.1	NEUTRAL
9525	Two men are walking through the water	Two men are standing in the ocean	3.5	NEUTRAL
3114	A man is eating some food	The man is fasting	4.2	CONTRADICTION
